AREA,AGE,SITE_INDEX,L7_M_20000813_B1,L7_M_20000813_B2,L7_M_20000813_B3,L7_M_20000813_B4,L7_M_20000813_B5,L7_M_20000813_B7,AREA*AREA,AREA*AGE,AREA*SITE_INDEX,AREA*L7_M_20000813_B1,AREA*L7_M_20000813_B2,AREA*L7_M_20000813_B3,AREA*L7_M_20000813_B4,AREA*L7_M_20000813_B5,AREA*L7_M_20000813_B7,AGE*AGE,AGE*SITE_INDEX,AGE*L7_M_20000813_B1,AGE*L7_M_20000813_B2,AGE*L7_M_20000813_B3,AGE*L7_M_20000813_B4,AGE*L7_M_20000813_B5,AGE*L7_M_20000813_B7,SITE_INDEX*SITE_INDEX,SITE_INDEX*L7_M_20000813_B1,SITE_INDEX*L7_M_20000813_B2,SITE_INDEX*L7_M_20000813_B3,SITE_INDEX*L7_M_20000813_B4,SITE_INDEX*L7_M_20000813_B5,SITE_INDEX*L7_M_20000813_B7,L7_M_20000813_B1*L7_M_20000813_B1,L7_M_20000813_B1*L7_M_20000813_B2,L7_M_20000813_B1*L7_M_20000813_B3,L7_M_20000813_B1*L7_M_20000813_B4,L7_M_20000813_B1*L7_M_20000813_B5,L7_M_20000813_B1*L7_M_20000813_B7,L7_M_20000813_B2*L7_M_20000813_B2,L7_M_20000813_B2*L7_M_20000813_B3,L7_M_20000813_B2*L7_M_20000813_B4,L7_M_20000813_B2*L7_M_20000813_B5,L7_M_20000813_B2*L7_M_20000813_B7,L7_M_20000813_B3*L7_M_20000813_B3,L7_M_20000813_B3*L7_M_20000813_B4,L7_M_20000813_B3*L7_M_20000813_B5,L7_M_20000813_B3*L7_M_20000813_B7,L7_M_20000813_B4*L7_M_20000813_B4,L7_M_20000813_B4*L7_M_20000813_B5,L7_M_20000813_B4*L7_M_20000813_B7,L7_M_20000813_B5*L7_M_20000813_B5,L7_M_20000813_B5*L7_M_20000813_B7,L7_M_20000813_B7*L7_M_20000813_B7,Target
0.1399687,0.24242425,0.3696249,0.2859818,0.4196003,0.31298465,0.51215696,0.3587149,0.26659912,0.019998128,0.052379504,0.1493305,0.13700871,0.1257573,0.11343886,0.11050314,0.100919224,0.09017835,0.058769513,0.27356157,0.1470365,0.20066188,0.15795508,0.16109207,0.14458565,0.14606586,0.1366226,0.22988191,0.22991657,0.17959669,0.24923024,0.20871834,0.16968872,0.14713629,0.2240484,0.16460845,0.3874437,0.22732918,0.17523344,0.2582051,0.18946958,0.35162896,0.20763566,0.16071236,0.13846962,0.25584602,0.1507103,0.11732081,0.32868686,0.27608702,0.21624146,0.16313632,0.127456,0.09937055,141.97942
0.042916775,0.57575756,0.22279909,0.29431632,0.50910425,0.3539911,0.559647,0.45037967,0.36498922,0.0019806884,0.039176106,0.028346341,0.042956877,0.044184886,0.03853516,0.03678568,0.038005345,0.036100533,0.33149678,0.39162546,0.35479465,0.5398518,0.41099763,0.4088097,0.4138385,0.44409356,0.04963944,0.1407814,0.15698874,0.11860218,0.16052265,0.15161945,0.13093847,0.15309228,0.26480025,0.18581359,0.4250409,0.28333095,0.23433958,0.3434801,0.2403352,0.4336995,0.28955653,0.24029136,0.16839272,0.30282217,0.20170821,0.16783473,0.3786809,0.35983637,0.30112827,0.23992318,0.20008633,0.16675822,227.48741
0.042655885,0.42424244,0.20566891,0.35544777,0.49811915,0.38438773,0.53512055,0.4018912,0.33537316,0.001957557,0.028697794,0.026013872,0.047775477,0.043273352,0.04084095,0.03533611,0.03433535,0.033494886,0.17998163,0.26637936,0.29160112,0.39206284,0.32242382,0.29125178,0.27747515,0.3056713,0.0422997,0.14495666,0.1428336,0.11656314,0.14327307,0.12735878,0.112908915,0.19966546,0.2956874,0.22495696,0.46245793,0.2879072,0.24506491,0.33244243,0.25325903,0.41149536,0.25796995,0.21995823,0.19233517,0.3122983,0.19514906,0.16687243,0.35244766,0.31478935,0.27057114,0.19752483,0.1691223,0.14473206,205.65457
0.03326376,0.6787879,0.16060326,0.4980764,0.68505377,0.48954463,0.66558343,0.52390397,0.43035313,0.0012151739,0.036192983,0.016012037,0.046722136,0.0425652,0.038914155,0.032887224,0.033796277,0.03235854,0.460753,0.33281755,0.5792004,0.7831148,0.62427616,0.5509103,0.55451137,0.59968144,0.025793407,0.14052176,0.1392406,0.110148,0.13226427,0.12421698,0.10810852,0.32808858,0.4835538,0.34944817,0.7029099,0.45864302,0.3841972,0.5420694,0.3936052,0.6255956,0.41157842,0.3452269,0.2867327,0.45514816,0.29930258,0.25156206,0.50213814,0.47195274,0.39873388,0.3118399,0.2623859,0.22068086,137.28523
0.03574224,0.34545454,0.06461357,0.4602474,0.6786107,0.58548737,0.5682278,0.5007096,0.4237935,0.0013940032,0.019725513,0.0068986337,0.047474023,0.04533715,0.04849642,0.031136874,0.034835074,0.034235578,0.11933884,0.06814476,0.27956748,0.3958163,0.36804497,0.24812794,0.2715113,0.30130732,0.0041749137,0.053618416,0.05563482,0.05133497,0.047092304,0.04808072,0.042939957,0.29133165,0.45279396,0.38618857,0.5816674,0.4165569,0.3583778,0.5340735,0.4560774,0.5451945,0.39252132,0.33817834,0.388518,0.467104,0.33455116,0.28887814,0.38806748,0.39961833,0.34654784,0.28816018,0.24890725,0.2149395,23.72826
0.0842682,0.3151515,0.15314884,0.3500534,0.5030986,0.3534142,0.59058225,0.46074834,0.35227454,0.0073619643,0.04132,0.037545387,0.09294486,0.08542951,0.07501343,0.07444786,0.07510229,0.0679664,0.09932048,0.14735027,0.21464007,0.2931737,0.22469103,0.23311707,0.23088394,0.23620826,0.023454567,0.10695462,0.10706302,0.08142535,0.11495021,0.10622782,0.087459795,0.19535132,0.2948076,0.20749392,0.4972285,0.32198662,0.25325692,0.33742592,0.23795655,0.4495536,0.29299852,0.23108174,0.16795282,0.31587195,0.20549278,0.16264707,0.41302884,0.38301238,0.30501416,0.24950841,0.19811076,0.15711822,107.60835
0.042394992,0.5151515,0.13443689,0.37708423,0.59620696,0.50722915,0.5082718,0.43969947,0.37508592,0.0019345608,0.034642335,0.016904121,0.04927332,0.04875574,0.050785813,0.03378515,0.03680093,0.036484025,0.2653811,0.21143223,0.36705488,0.5381251,0.48761603,0.34040165,0.36293247,0.40627033,0.018073278,0.09822203,0.10553266,0.09489449,0.090139784,0.08967254,0.080782555,0.21736692,0.35436994,0.29710093,0.4613026,0.3240703,0.28094086,0.4366619,0.36532238,0.4510669,0.31772453,0.2759501,0.304371,0.37823415,0.26470494,0.23045626,0.32474336,0.3269154,0.28582793,0.23024109,0.20053597,0.17461036,117.25494
0.124576055,0.6363636,0.20100161,0.4368699,0.6274751,0.512338,0.4677136,0.4643532,0.43119988,0.01588782,0.12255646,0.0723823,0.1576615,0.14683603,0.14837544,0.092080675,0.11126993,0.118184134,0.40495867,0.39050153,0.4976846,0.68917656,0.60728633,0.39574993,0.46927005,0.5631257,0.040401656,0.16119178,0.16358553,0.14304323,0.12684007,0.14033541,0.13552475,0.26958948,0.40961134,0.33121878,0.47824717,0.375629,0.35096112,0.47256514,0.3828301,0.43919325,0.3462121,0.3236421,0.30956095,0.35789883,0.27980995,0.26178107,0.2849004,0.32182518,0.30265763,0.25288373,0.23663494,0.2214273,223.24734
0.121054,0.5151515,0.09410589,0.3996839,0.6977346,0.55128175,0.6254628,0.5420448,0.4557215,0.015013719,0.09644508,0.032943055,0.14467984,0.15416381,0.15320536,0.11140749,0.12342972,0.12035734,0.2653811,0.14800268,0.38060004,0.60234976,0.5220792,0.398285,0.43330884,0.47753587,0.008855918,0.071292706,0.082689576,0.07112099,0.073827334,0.074942745,0.06646712,0.23653622,0.41869572,0.33236074,0.5706969,0.40647423,0.34708565,0.557967,0.44210154,0.6026605,0.43022507,0.3681427,0.35051548,0.4787417,0.34073338,0.2921406,0.4534429,0.46262336,0.39854047,0.33099788,0.28398344,0.24357736,31.9054
0.051265325,0.57575756,0.064699225,0.38208267,0.64707094,0.4746516,0.67392194,0.55854714,0.45173046,0.0027925342,0.04650731,0.00977198,0.05994217,0.06235353,0.057942055,0.050630428,0.054383427,0.051301837,0.33149678,0.113725156,0.41358614,0.637395,0.51649815,0.4718931,0.496969,0.5297743,0.0041859895,0.047656246,0.05382552,0.043282043,0.053807702,0.052873608,0.045359615,0.22154687,0.38177386,0.2828509,0.58981365,0.40550753,0.33422646,0.49572632,0.36702475,0.60502696,0.41752726,0.34501266,0.2722725,0.44803727,0.30872804,0.25569203,0.5125554,0.50458443,0.42012855,0.34891158,0.28938618,0.23990223,23.21677
0.32794157,0.5030303,0.29556727,0.31665975,0.5415591,0.37782773,0.7768014,0.5530147,0.4029558,0.10829063,0.25290352,0.27785555,0.33945718,0.3474061,0.30539748,0.35664156,0.33805948,0.292255,0.25303948,0.45390847,0.32305497,0.49170738,0.3772913,0.4619045,0.43047914,0.4207628,0.087360024,0.19464044,0.21711463,0.1653174,0.27539483,0.23947743,0.18837297,0.1695254,0.2916811,0.20564839,0.5908634,0.35691395,0.267633,0.37702468,0.26531106,0.5980974,0.36342746,0.2737578,0.18704116,0.41845322,0.2544637,0.19237791,0.64948523,0.56213427,0.42815408,0.34285438,0.2601909,0.19718951,303.30252
0.19227758,0.6969697,0.2579994,0.332179,0.52694505,0.37937257,0.72232544,0.63992506,0.48956487,0.037495628,0.20619607,0.14272074,0.20485707,0.20023188,0.17989446,0.19765942,0.22573839,0.2023948,0.48576677,0.54897225,0.46019062,0.66877383,0.524388,0.60358465,0.67730254,0.6865453,0.066563696,0.17467752,0.18603912,0.1447562,0.22671714,0.2373765,0.1936391,0.18133903,0.29480153,0.21280889,0.5713498,0.4204128,0.32854202,0.36174715,0.26092544,0.55086905,0.40703335,0.31897753,0.18828155,0.39483696,0.29104438,0.2287432,0.5750429,0.6030918,0.4771361,0.44402128,0.35009217,0.27583697,305.56793
0.2624576,0.7090909,0.1764137,0.32358596,0.54202044,0.38439864,0.8306361,0.6297017,0.47108462,0.0695383,0.28568172,0.13289689,0.27519187,0.2783451,0.24781175,0.3017659,0.30325755,0.26688588,0.50280994,0.3819021,0.46110478,0.69353133,0.53892016,0.687719,0.67940515,0.67600363,0.031121796,0.117631726,0.12966318,0.09998489,0.17361322,0.16003296,0.12814406,0.17475732,0.2961167,0.21159491,0.63550264,0.4075893,0.31215152,0.37751153,0.269296,0.63426787,0.40914303,0.31444934,0.19234404,0.44922122,0.28983414,0.22344375,0.7273328,0.66748726,0.5183697,0.43145427,0.33377513,0.25797874,203.03154
0.0622228,0.7090909,0.2563574,0.3017418,0.53480256,0.35913107,0.82050246,0.6747591,0.50158674,0.004068912,0.06912792,0.04673039,0.062994786,0.065942444,0.056227736,0.07183204,0.07763289,0.06780749,0.50280994,0.554965,0.44308358,0.6872465,0.51171094,0.68082947,0.7220525,0.71311015,0.06571912,0.16425708,0.1867139,0.13795844,0.24976045,0.24715133,0.19643535,0.15847829,0.27976555,0.1910539,0.6020271,0.41671646,0.3167086,0.3699262,0.25210908,0.6214937,0.43177253,0.3294326,0.17233595,0.42110145,0.29255313,0.22382158,0.71235394,0.7030608,0.5419886,0.48817497,0.37496772,0.28776792,275.95175
0.15431777,0.5212121,0.17509586,0.375755,0.5360887,0.39708957,0.6755355,0.5929021,0.44914305,0.024255093,0.12402271,0.07790485,0.17724565,0.16273578,0.1497103,0.1506003,0.16971709,0.15121913,0.2716621,0.27861738,0.37056717,0.5059787,0.4061745,0.42799377,0.47378936,0.47727153,0.030658562,0.12765057,0.12773614,0.101754494,0.14589494,0.15069433,0.122164756,0.21626116,0.32526597,0.23998354,0.58443713,0.42361495,0.32888404,0.37127274,0.2744504,0.5268798,0.38430253,0.29903397,0.20278428,0.38742352,0.281717,0.21993962,0.51458305,0.53322065,0.41884822,0.3876901,0.3035958,0.23753417,159.89798
0.054004695,0.21212122,0.28934923,0.28666043,0.40431982,0.37141496,0.42672664,0.41781673,0.38291076,0.0030891923,0.018020526,0.045962926,0.053156078,0.04767731,0.050167445,0.037699416,0.044664145,0.04699662,0.04499541,0.18738042,0.1288244,0.17159897,0.15703297,0.12358071,0.1432468,0.17013536,0.08372298,0.18019007,0.17590293,0.15973814,0.17105284,0.1850007,0.17682834,0.1476177,0.2182697,0.19042137,0.33380762,0.26070473,0.24068943,0.24470773,0.21277232,0.29579514,0.23155116,0.21392718,0.18193346,0.25478172,0.19631737,0.1816354,0.24709052,0.27396366,0.25479883,0.2110092,0.19533384,0.18081559,131.6779
0.09496478,0.6181818,0.24859224,0.49354917,0.64169896,0.6646181,0.5146598,0.5532661,0.6122504,0.00930882,0.09113599,0.06852724,0.13064578,0.11398143,0.14105955,0.07548168,0.09883217,0.12223958,0.38214877,0.46916068,0.52423,0.68028307,0.7328935,0.41226822,0.52923006,0.7390509,0.061798107,0.21616614,0.20558015,0.21978185,0.1682258,0.20149584,0.22644605,0.32358715,0.45599788,0.45412546,0.5645309,0.47860247,0.5240715,0.4893263,0.48892516,0.48202413,0.41141474,0.4502885,0.48371118,0.48326775,0.4073177,0.4449205,0.33123899,0.4043324,0.4449998,0.34312856,0.37476128,0.4092061,121.64455
0.12731542,0.21818182,0.4189602,0.2948086,0.46372488,0.34936985,0.67065024,0.55049527,0.42586845,0.01658477,0.04293094,0.15414397,0.12678832,0.12199037,0.11205636,0.12371781,0.13149655,0.11950471,0.047603305,0.27906743,0.13457347,0.19241746,0.15421529,0.17813823,0.18598011,0.19107607,0.17552769,0.26497698,0.2776636,0.22083162,0.34709853,0.3381201,0.27956292,0.15344705,0.24659957,0.18395379,0.49701798,0.34047517,0.26923665,0.29891786,0.22234966,0.47220406,0.3249118,0.2577072,0.16488406,0.3474833,0.23833854,0.18970399,0.50845593,0.49615118,0.39758697,0.3401133,0.27162054,0.21674766,263.3786
0.08674668,0.24242425,0.3010803,0.33026078,0.5358526,0.36774394,0.7458762,0.5417388,0.41516763,0.0077927653,0.03270102,0.0759398,0.09238374,0.091769814,0.07958726,0.09215363,0.08875575,0.08006796,0.058769513,0.22283128,0.15952528,0.23526865,0.17811476,0.21541648,0.20381103,0.20785622,0.09064934,0.20315626,0.21957883,0.1649627,0.27147296,0.23965372,0.19669275,0.1798611,0.29752156,0.20649853,0.58543545,0.35942313,0.2821715,0.3710254,0.2574398,0.5731273,0.3540647,0.2788875,0.17903961,0.39566156,0.24456452,0.19320393,0.6066906,0.53367627,0.42458948,0.3306701,0.26206166,0.20750174,164.12714
0.06665797,0.21818182,0.37982818,0.28914165,0.44359958,0.38163877,0.66413546,0.5497695,0.44515783,0.004653579,0.022746017,0.07404162,0.06584268,0.062312454,0.06308779,0.064763114,0.06936692,0.06551784,0.047603305,0.25300175,0.13313495,0.18702555,0.16490714,0.17677541,0.18576875,0.19829635,0.14426945,0.23765948,0.24467507,0.2140857,0.31227115,0.30619034,0.26302823,0.14938326,0.23535927,0.19593053,0.48699847,0.33619046,0.27699444,0.2800286,0.231951,0.4540977,0.31496182,0.26009095,0.19010822,0.36992052,0.25515145,0.21141917,0.50033957,0.49166432,0.40988722,0.33932564,0.2817967,0.23390922,250.61206
0.2593269,0.4969697,0.36100063,0.28464258,0.50252503,0.3569029,0.90383327,0.6353224,0.4629246,0.06789968,0.19784838,0.26872772,0.252879,0.26134354,0.2313603,0.31980276,0.30200794,0.25983888,0.24697888,0.5477163,0.30065048,0.46196228,0.35695344,0.51686895,0.47989288,0.46682307,0.13032146,0.2239414,0.25217658,0.19336113,0.38097796,0.33004457,0.25837436,0.14618805,0.256494,0.1832709,0.63388354,0.38077366,0.28435585,0.33685017,0.239687,0.64717495,0.3911961,0.29344663,0.17062132,0.45552275,0.27565166,0.20750391,0.8400076,0.7226027,0.5485385,0.43834153,0.3314047,0.25027925,302.58383
0.08609444,0.19393939,0.36814797,0.3376963,0.510129,0.38559195,0.84653646,0.6373186,0.47315338,0.0076782093,0.025967887,0.09217113,0.09291534,0.088086374,0.08194163,0.10146953,0.10153917,0.08874479,0.03761249,0.21797478,0.12929797,0.18208885,0.14774841,0.19105072,0.18779203,0.18557821,0.13553292,0.25167644,0.2597526,0.20915043,0.36799884,0.33750775,0.2684123,0.18561791,0.2907091,0.21808809,0.66392845,0.42311585,0.32184485,0.34451792,0.25831625,0.61748356,0.39643025,0.30239633,0.19331458,0.45772308,0.2937187,0.22486037,0.7511397,0.6855707,0.52876097,0.44080046,0.3386641,0.25994882,169.6497
0.10513957,0.33333334,0.3470961,0.45758668,0.6182501,0.57066405,0.743999,0.64203286,0.56308395,0.011372352,0.054314796,0.1057526,0.13733912,0.12276347,0.13711908,0.11121618,0.124477215,0.12558605,0.11111111,0.3532208,0.2687262,0.35722122,0.34762743,0.2955977,0.3248651,0.37039107,0.12047571,0.2869297,0.27953,0.26993838,0.3123298,0.32027593,0.2938668,0.28881955,0.41874084,0.37601307,0.7272965,0.519787,0.4605738,0.46183777,0.4157408,0.63551986,0.45791462,0.40604225,0.3718161,0.56857,0.407899,0.36226967,0.6041381,0.619755,0.5533967,0.44663432,0.39689767,0.35266665,196.40575
0.19553874,0.6060606,0.3041282,0.36791852,0.5051269,0.4199947,0.5606054,0.4049131,0.3376302,0.038767107,0.1823154,0.17106688,0.2215236,0.19790134,0.1980091,0.16489829,0.15528966,0.15123236,0.36730945,0.5627177,0.42536643,0.56530505,0.4933773,0.4308829,0.39883775,0.43902004,0.092493966,0.21887606,0.21317863,0.18462878,0.21940236,0.18949036,0.16785876,0.20979051,0.3061497,0.2481959,0.4920004,0.29640642,0.25215146,0.33946523,0.2755525,0.43184805,0.26223725,0.2234364,0.22228906,0.3485484,0.21098323,0.18033488,0.3797239,0.32863265,0.28230435,0.20005035,0.17115341,0.14635786,403.94186
0.086877115,0.3939394,0.37799037,0.36583203,0.4818462,0.44556394,0.5090919,0.36209854,0.31423798,0.007815778,0.053217527,0.09547901,0.098422065,0.08555441,0.09267468,0.06855779,0.06339914,0.06390676,0.15518825,0.45459843,0.27553186,0.35618645,0.33599192,0.2606169,0.23673093,0.2695535,0.1428767,0.27109253,0.25683182,0.24041398,0.25374368,0.21505846,0.19706763,0.2080817,0.29417515,0.2601443,0.4524754,0.26773039,0.2361037,0.31638554,0.28018373,0.3857646,0.23020706,0.2032329,0.24506836,0.3393171,0.20148286,0.17838462,0.32557392,0.27699423,0.24638289,0.16571678,0.14675775,0.12993069,529.0011
0.15757892,0.6363636,0.27371025,0.34781516,0.48419443,0.35732293,0.53439355,0.3512432,0.2628088,0.025279822,0.15458827,0.12432664,0.17264399,0.15518326,0.14094187,0.12832214,0.11161736,0.10034191,0.40495867,0.53175825,0.43175068,0.5772131,0.4574804,0.43643415,0.37319064,0.3792848,0.07491731,0.19042028,0.18657011,0.14673637,0.19047844,0.15197308,0.12429974,0.19357288,0.28503186,0.20852384,0.4552993,0.25225925,0.19618012,0.3186809,0.23358753,0.4027222,0.225022,0.17556271,0.1709439,0.29403916,0.16422497,0.12879553,0.3516836,0.2804023,0.22107473,0.15750709,0.12379836,0.0971058,481.40375
0.23310722,0.6666667,0.3231838,0.4131838,0.64014626,0.59483874,0.64168143,0.6128481,0.55262136,0.05494324,0.23874636,0.21641111,0.28386852,0.27789748,0.31314325,0.21796393,0.26317015,0.27204958,0.44444445,0.65777314,0.5030122,0.7323675,0.7197297,0.52579457,0.62375927,0.7288156,0.10444777,0.2500425,0.26680264,0.26018956,0.25864157,0.28629124,0.26920155,0.24831839,0.39987195,0.36359352,0.5967152,0.46477908,0.42240334,0.48748362,0.44249228,0.5760023,0.45037532,0.40964308,0.399238,0.52193135,0.4053272,0.36911562,0.47284314,0.5269727,0.48241323,0.4111253,0.37452513,0.3411686,246.64589
0.08700757,0.36969697,0.3788218,0.4052755,0.4912119,0.421663,0.54221743,0.37335354,0.32038724,0.007838826,0.050016154,0.09582996,0.105121,0.08678519,0.088823564,0.07198468,0.06509248,0.06499484,0.13667585,0.42756155,0.27554157,0.33851904,0.30189678,0.25632071,0.22771701,0.2568658,0.14350595,0.28951472,0.26067075,0.23068911,0.2665104,0.22091986,0.20054618,0.24138628,0.32110736,0.26587948,0.51135373,0.29447803,0.25722796,0.32558396,0.27101758,0.41178447,0.23959881,0.20944676,0.22374292,0.34053993,0.1975731,0.17319916,0.3599476,0.29866126,0.2631234,0.17444035,0.15300533,0.13415834,508.8725
0.10644404,0.73939395,0.275616,0.48940483,0.6127741,0.6101161,0.52116185,0.403073,0.42040026,0.01165183,0.121951155,0.08499951,0.14547536,0.12348887,0.14683166,0.08531269,0.084608145,0.099025525,0.5467034,0.6221543,0.62345505,0.7874098,0.81540006,0.4977146,0.48476592,0.640599,0.07596418,0.23830225,0.22057156,0.22666207,0.18825664,0.17108457,0.18194237,0.31949085,0.43703222,0.41830003,0.56675494,0.3591424,0.37165558,0.4555234,0.43796134,0.46993378,0.30057824,0.31098503,0.41705665,0.4525434,0.28771338,0.29725435,0.33791205,0.30914047,0.3216052,0.19851065,0.20515807,0.21199843,499.58844
0.029219931,0.73939395,0.275616,0.3661736,0.5305925,0.40970498,0.61750185,0.42718872,0.34062755,0.00094968575,0.034864206,0.02430022,0.03353159,0.03117853,0.029662302,0.027331596,0.025042143,0.023514718,0.5467034,0.6221543,0.5174459,0.71279347,0.59036636,0.5660125,0.5085672,0.53940666,0.07596418,0.19778256,0.19966982,0.164108,0.21408978,0.17948456,0.1532018,0.20836104,0.31690353,0.24222311,0.5320292,0.3098392,0.2532964,0.36553365,0.2796188,0.48490927,0.2846142,0.23322338,0.21342151,0.36917862,0.21649653,0.1780289,0.44406173,0.37171483,0.30734766,0.2191462,0.18049079,0.1485304,499.58844
0.1770154,0.6363636,0.29649848,0.30776575,0.45594078,0.33947286,0.5197755,0.35062927,0.27446687,0.031826872,0.17345284,0.15111253,0.18046641,0.16754363,0.15225154,0.14109847,0.12512058,0.11643284,0.40495867,0.5760307,0.4020991,0.5551349,0.4402302,0.42751506,0.37266913,0.3920125,0.087911345,0.19210765,0.19437295,0.15295953,0.20212029,0.16439581,0.13916694,0.16290273,0.25050244,0.18450344,0.41082567,0.2330521,0.1880379,0.29154816,0.21457611,0.37717718,0.21545143,0.17441747,0.15748642,0.27605414,0.1574801,0.12805381,0.33648407,0.27396148,0.22400422,0.15704875,0.12797797,0.104150064,396.84268
0.3113749,0.7151515,0.3233189,0.39806512,0.50269246,0.4160043,0.5386156,0.36782816,0.2978182,0.0976791,0.34147963,0.28866875,0.37005857,0.31373492,0.3124903,0.25430542,0.2281732,0.2176034,0.5114417,0.70590615,0.52701557,0.6649221,0.5778515,0.49336377,0.4352272,0.46919754,0.10453512,0.24431545,0.22590403,0.19481787,0.22632976,0.18629418,0.16162471,0.23514013,0.32256395,0.25962448,0.5022425,0.28716424,0.23874067,0.33701825,0.27239582,0.41643906,0.24042866,0.20015754,0.21882975,0.33497757,0.19296315,0.16128908,0.35613194,0.29336217,0.24634574,0.1701308,0.14232267,0.11895904,650.12317
0.03469867,0.4121212,0.35263783,0.3775971,0.54153466,0.49787208,0.5597933,0.42421615,0.3869011,0.0013172142,0.022876242,0.0366008,0.040481612,0.037419133,0.041119397,0.029904852,0.029391186,0.03082426,0.1698439,0.44368184,0.29388985,0.40283224,0.38423663,0.2926795,0.28182846,0.33337003,0.12435344,0.2578594,0.25902894,0.24517842,0.25411925,0.22831738,0.21734494,0.2177943,0.32895064,0.29256096,0.5001192,0.3141934,0.28897104,0.3769989,0.33502385,0.45384926,0.28705144,0.26420525,0.29497516,0.401547,0.25270948,0.23291527,0.37884,0.34169522,0.31657702,0.21654916,0.19962831,0.18402033,546.25128
0.025436994,0.4121212,0.35263783,0.3034485,0.4652962,0.3580272,0.6736234,0.47276318,0.35059464,0.000730834,0.01705469,0.027286617,0.026083222,0.024881989,0.023281924,0.025636913,0.023900418,0.02107777,0.1698439,0.44368184,0.258337,0.3642504,0.29671377,0.33765814,0.30853462,0.30769998,0.12435344,0.22666527,0.23422009,0.18933077,0.293172,0.24995284,0.20060903,0.15972678,0.25201923,0.19123515,0.5079086,0.30151886,0.23042011,0.30041528,0.22742987,0.47510806,0.2839861,0.21784568,0.17148545,0.3556131,0.21232569,0.16366224,0.5121806,0.43550152,0.33804592,0.26084405,0.20178333,0.15586527,546.25128
0.074223846,0.18181819,0.33798733,0.2536184,0.43478692,0.32493678,0.64183724,0.3921175,0.28420946,0.005741444,0.021053089,0.07317805,0.06822327,0.06843761,0.062073227,0.07008232,0.057924777,0.050564736,0.03305785,0.18760979,0.10343135,0.15388705,0.12176644,0.14342567,0.116545886,0.11504256,0.11423543,0.1971559,0.21497373,0.16879918,0.27053994,0.20512109,0.16294485,0.124904364,0.21298914,0.15786718,0.43725535,0.22933462,0.17227444,0.2719262,0.20023464,0.43504733,0.22983828,0.1737599,0.14690945,0.31645843,0.16737828,0.1272851,0.4730314,0.35637993,0.27315316,0.18946283,0.14467075,0.11021521,237.3185
0.033524655,0.44242424,0.35091105,0.28265652,0.40225017,0.33402646,0.54253805,0.30477282,0.2208601,0.0012334214,0.023766115,0.03524668,0.032872073,0.029663596,0.028905682,0.028233103,0.021688761,0.019166358,0.19573921,0.47397316,0.26662996,0.35678202,0.3024055,0.30688044,0.23201285,0.23185307,0.12313857,0.21685104,0.21265776,0.17886582,0.24698395,0.17422898,0.14011674,0.14478634,0.21541853,0.17254958,0.40377194,0.19580354,0.14853634,0.24290337,0.19412069,0.3582477,0.17547552,0.13373013,0.15348324,0.28200588,0.13835554,0.10632953,0.36028808,0.2521663,0.1949871,0.12462718,0.09597818,0.07368203,564.65924
0.018784242,0.44242424,0.35091105,0.3619806,0.52456844,0.45696035,0.5715618,0.38868502,0.3257607,0.00041514836,0.013819556,0.020495294,0.02161564,0.020135151,0.021159854,0.016838506,0.015164962,0.014879036,0.19573921,0.47397316,0.307461,0.42323485,0.38500172,0.3191921,0.2815679,0.3114754,0.12313857,0.25005904,0.2522666,0.22771958,0.25689268,0.21144213,0.18823521,0.20494306,0.31160817,0.26403752,0.4946034,0.2828857,0.24184534,0.35928944,0.3041687,0.45101148,0.25995997,0.22266126,0.25556317,0.3797363,0.2183953,0.18766958,0.39174366,0.32223222,0.27822286,0.18667002,0.1604847,0.13790554,564.65924
0.103313334,0.6060606,0.3041282,0.32003695,0.43576208,0.35190168,0.53180707,0.31757745,0.24352254,0.010986779,0.09706607,0.091077276,0.107920356,0.09519939,0.09153761,0.08409042,0.06776334,0.06232175,0.36730945,0.5627177,0.39160416,0.5136826,0.430706,0.41414857,0.32818455,0.34117046,0.092493966,0.20150341,0.19371162,0.16117628,0.21088137,0.15592259,0.1304461,0.17206834,0.24858944,0.19497612,0.42939994,0.21915473,0.17431425,0.27281773,0.21412855,0.3723059,0.19186503,0.15305616,0.16680203,0.28932866,0.1491637,0.119709976,0.34897134,0.25678152,0.2071918,0.13332054,0.10715317,0.0859627,538.59509
0.19932167,0.4,0.24620637,0.45168102,0.570539,0.4628988,0.63047117,0.520267,0.40629306,0.040268574,0.12263604,0.14114301,0.2573289,0.21917856,0.21805148,0.18396498,0.1954223,0.17927669,0.16,0.300661,0.31972313,0.4052306,0.35169107,0.3111774,0.3248238,0.3368726,0.06061758,0.20179379,0.18743978,0.16142848,0.19435187,0.18929422,0.15798798,0.28327826,0.38958785,0.3105475,0.62584734,0.4255476,0.3407895,0.40815747,0.32696387,0.5204726,0.35714266,0.28636548,0.26111534,0.4154475,0.28401148,0.22853209,0.45939252,0.44898123,0.36308566,0.3080664,0.24830712,0.1999823,288.55191
